code,name,stockType,categoryA,categoryB,categoryC
161390,한국타이어앤테크놀로지,보통주,경기소비재,자동차 및 부품,자동차부품
001450,현대해상화재보험,보통주,금융,보험,보험
018260,삼성에스디에스,보통주,IT,소프트웨어,IT 서비스
012610,경인양행,보통주,소재,소재,화학
000080,하이트진로,보통주,필수소비재,음식료 및 담배,음료
161890,한국콜마,보통주,필수소비재,생활용품,개인생활용품
326030,SK바이오팜,보통주,의료,제약 및 바이오,제약
267260,현대일렉트릭앤에너지시스템,보통주,산업재,자본재,전기장비
002210,동성제약,보통주,의료,제약 및 바이오,제약
192650,드림텍,보통주,IT,하드웨어,휴대폰 및 관련부품
001500,현대차증권,보통주,금융,증권,증권
001570,금양,보통주,소재,소재,화학
317400,자이에스앤디(주),보통주,산업재,자본재,건설
025860,남해화학,보통주,소재,소재,화학
241590,화승엔터프라이즈,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
006980,우성사료,보통주,필수소비재,음식료 및 담배,식료품
115390,락앤락,보통주,소재,소재,용기 및 포장
272450,진에어,보통주,산업재,운송,항공운수
012200,계양전기,보통주,경기소비재,자동차 및 부품,자동차부품
023150,MH에탄올,보통주,필수소비재,음식료 및 담배,음료
092780,동양피스톤,보통주,경기소비재,자동차 및 부품,자동차부품
020120,키다리스튜디오,보통주,경기소비재,미디어,미디어
016090,대현,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
006260,LS,보통주,산업재,자본재,전기장비
011070,LG이노텍,보통주,IT,하드웨어,전자 장비 및 기기
010820,퍼스텍,보통주,산업재,상업서비스,상업서비스
015260,에이엔피,보통주,IT,하드웨어,전자 장비 및 기기
089470,HDC현대EP,보통주,경기소비재,자동차 및 부품,자동차부품
020760,일진디스플레이,보통주,IT,디스플레이,디스플레이 및 관련부품
021240,코웨이주식회사,보통주,경기소비재,내구소비재 및 의류,내구소비재
006200,한국전자홀딩스,보통주,IT,반도체,반도체 및 관련장비
090080,평화산업,보통주,경기소비재,자동차 및 부품,자동차부품
010120,엘에스일렉트릭,보통주,산업재,자본재,전기장비
103140,풍산,보통주,소재,소재,금속 및 광물
001430,세아베스틸,보통주,소재,소재,금속 및 광물
006280,녹십자,보통주,의료,제약 및 바이오,제약
010040,한국내화,보통주,소재,소재,금속 및 광물
006380,카프로,보통주,소재,소재,화학
089590,제주항공,보통주,산업재,운송,항공운수
144620,코오롱머티리얼,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
016580,환인제약,보통주,의료,제약 및 바이오,제약
227840,현대코퍼레이션홀딩스,보통주,필수소비재,음식료 및 담배,식료품
042660,대우조선해양,보통주,산업재,자본재,조선
003780,진양산업,보통주,소재,소재,화학
200880,서연이화,보통주,경기소비재,자동차 및 부품,자동차부품
017900,광전자,보통주,IT,하드웨어,전자 장비 및 기기
078930,지에스,보통주,에너지,에너지,석유 및 가스
090430,아모레퍼시픽,보통주,필수소비재,생활용품,개인생활용품
095720,웅진씽크빅,보통주,경기소비재,소비자 서비스,교육
008110,대동전자,보통주,IT,하드웨어,전자 장비 및 기기
007860,서연,보통주,경기소비재,자동차 및 부품,자동차부품
281820,케이씨텍,보통주,IT,반도체,반도체 및 관련장비
103590,일진전기,보통주,산업재,자본재,전기장비
007070,지에스리테일,보통주,경기소비재,유통,도소매
011170,롯데케미칼,보통주,소재,소재,화학
006890,태경케미컬,보통주,소재,소재,화학
008930,한미사이언스,보통주,의료,제약 및 바이오,제약
139480,이마트,보통주,경기소비재,유통,도소매
017800,현대엘리베이터,보통주,산업재,자본재,기계
011500,한농화성,보통주,소재,소재,화학
112610,씨에스윈드,보통주,에너지,에너지,에너지 시설 및 서비스
034300,신세계건설,보통주,산업재,자본재,건설
008250,이건산업,보통주,소재,소재,종이 및 목재
023350,한국종합기술,보통주,산업재,자본재,건설
001820,삼화콘덴서공업,보통주,산업재,자본재,전기장비
298020,효성티앤씨,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
069460,대호에이엘,보통주,소재,소재,금속 및 광물
308170,센트랄모텍,보통주,경기소비재,자동차 및 부품,자동차부품
000910,유니온,보통주,소재,소재,건축소재
029460,케이씨,보통주,IT,반도체,반도체 및 관련장비
019180,티에이치엔,보통주,경기소비재,자동차 및 부품,자동차부품
063160,종근당바이오,보통주,의료,제약 및 바이오,제약
004250,엔피씨,보통주,소재,소재,화학
005810,풍산홀딩스,보통주,소재,소재,금속 및 광물
082640,동양생명보험,보통주,금융,보험,보험
004430,송원산업,보통주,소재,소재,화학
241560,두산밥캣,보통주,산업재,자본재,기계
001120,LG상사,보통주,산업재,자본재,무역
000020,동화약품,보통주,의료,제약 및 바이오,제약
363280,티와이홀딩스,보통주,산업재,자본재,건설
039130,하나투어,보통주,경기소비재,소비자 서비스,호텔 및 레저
069960,현대백화점,보통주,경기소비재,유통,백화점
006110,삼아알미늄,보통주,소재,소재,금속 및 광물
008060,대덕,보통주,금융,기타금융,창업투자 및 종금
079550,엘아이지넥스원,보통주,산업재,상업서비스,상업서비스
185750,종근당,보통주,의료,제약 및 바이오,제약
192080,더블유게임즈,보통주,IT,소프트웨어,게임 소프트웨어
001680,대상,보통주,필수소비재,음식료 및 담배,식료품
009200,무림페이퍼,보통주,소재,소재,종이 및 목재
005830,디비손해보험,보통주,금융,보험,보험
102260,동성코퍼레이션,보통주,소재,소재,화학
014130,한익스프레스,보통주,산업재,운송,육상운수
003580,넥스트사이언스,보통주,소재,소재,건축소재
012690,모나리자,보통주,필수소비재,생활용품,가정생활용품
002990,금호산업,보통주,산업재,자본재,건설
126560,현대퓨처넷,보통주,경기소비재,미디어,미디어
120110,코오롱인더스트리,보통주,소재,소재,화학
004150,한솔홀딩스,보통주,산업재,자본재,복합 산업
036580,팜스코,보통주,필수소비재,음식료 및 담배,식료품
009410,태영건설,보통주,산업재,자본재,건설
004720,우리들제약,보통주,의료,제약 및 바이오,제약
014440,영보화학,보통주,소재,소재,화학
138490,코오롱플라스틱,보통주,소재,소재,화학
016380,케이지동부제철 주식회사,보통주,소재,소재,금속 및 광물
009420,한올바이오파마,보통주,의료,제약 및 바이오,제약
030790,비케이탑스,보통주,IT,소프트웨어,IT 서비스
002310,아세아제지,보통주,소재,소재,종이 및 목재
234080,제이더블유생명과학,보통주,의료,제약 및 바이오,제약
025620,제이준코스메틱,보통주,필수소비재,생활용품,개인생활용품
000490,대동공업,보통주,산업재,자본재,기계
024890,대원화성,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
002780,진흥기업,보통주,산업재,자본재,건설
014280,금강공업,보통주,산업재,자본재,건축자재
029780,삼성카드,보통주,금융,기타금융,소비자 금융
090370,메타랩스,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
010420,한솔PNS,보통주,소재,소재,종이 및 목재
002140,고려산업,보통주,필수소비재,음식료 및 담배,식료품
036420,제이콘텐트리,보통주,경기소비재,미디어,미디어
011785,금호석유화학1우,우선주,소재,소재,화학
161000,애경유화,보통주,소재,소재,화학
004970,신라교역,보통주,필수소비재,음식료 및 담배,식료품
009290,광동제약,보통주,의료,제약 및 바이오,제약
010130,고려아연,보통주,소재,소재,금속 및 광물
001040,씨제이,보통주,산업재,운송,육상운수
002450,삼익악기,보통주,경기소비재,내구소비재 및 의류,레저용품
014710,사조씨푸드,보통주,필수소비재,음식료 및 담배,식료품
001020,페이퍼코리아,보통주,소재,소재,종이 및 목재
053690,한미글로벌건축사사무소,보통주,산업재,자본재,건설
005385,현대자동차1우,우선주,경기소비재,자동차 및 부품,자동차
000230,일동홀딩스,보통주,의료,제약 및 바이오,제약
096775,SK이노베이션1우,우선주,에너지,에너지,석유 및 가스
004990,롯데지주,보통주,경기소비재,유통,도소매
069260,휴켐스,보통주,소재,소재,화학
096300,한국월드와이드베트남부동산개발특별자산1호투자회사,보통주,,,
010660,화천기계,보통주,산업재,자본재,기계
029530,신도리코,보통주,IT,하드웨어,사무기기
014990,인디에프,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
143210,핸즈코퍼레이션,보통주,경기소비재,자동차 및 부품,자동차부품
051630,진양화학,보통주,소재,소재,화학
025820,이구산업,보통주,소재,소재,금속 및 광물
090435,아모레퍼시픽1우,우선주,필수소비재,생활용품,개인생활용품
010960,삼호개발,보통주,산업재,자본재,건설
005870,휴니드테크놀러지스,보통주,IT,하드웨어,통신장비
000810,삼성화재해상보험,보통주,금융,보험,보험
249420,일동제약,보통주,의료,제약 및 바이오,제약
012600,센트럴인사이트,보통주,IT,하드웨어,컴퓨터 및 주변기기
004100,태양금속공업,보통주,경기소비재,자동차 및 부품,자동차부품
067830,세이브존아이앤씨,보통주,경기소비재,유통,백화점
017810,풀무원,보통주,필수소비재,음식료 및 담배,식료품
026940,부국철강,보통주,소재,소재,금속 및 광물
017370,우신시스템,보통주,경기소비재,자동차 및 부품,자동차부품
009155,삼성전기1우,우선주,IT,하드웨어,전자 장비 및 기기
034120,에스비에스,보통주,경기소비재,미디어,미디어
084010,대한제강,보통주,소재,소재,금속 및 광물
002920,유성기업,보통주,경기소비재,자동차 및 부품,자동차부품
226320,잇츠한불,보통주,필수소비재,생활용품,개인생활용품
001210,금호전기,보통주,IT,디스플레이,디스플레이 및 관련부품
007700,에프앤에프,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
011420,갤럭시아 에스엠,보통주,경기소비재,미디어,미디어
004380,삼익THK,보통주,산업재,자본재,기계
028100,동아지질,보통주,산업재,자본재,건설
096760,제이더블유홀딩스,보통주,의료,제약 및 바이오,제약
018250,애경산업,보통주,필수소비재,생활용품,개인생활용품
111770,영원무역,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
039490,키움증권,보통주,금융,증권,증권
012510,더존비즈온,보통주,IT,소프트웨어,일반 소프트웨어
060980,한라홀딩스,보통주,경기소비재,자동차 및 부품,자동차부품
070960,용평리조트,보통주,경기소비재,소비자 서비스,호텔 및 레저
079980,휴비스,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
006840,에이케이홀딩스,보통주,소재,소재,화학
084690,대상홀딩스,보통주,필수소비재,음식료 및 담배,식료품
026960,동서,보통주,필수소비재,음식료 및 담배,식료품
023530,롯데쇼핑,보통주,경기소비재,유통,도소매
051600,한전KPS,보통주,유틸리티,유틸리티,전력
069620,대웅제약,보통주,의료,제약 및 바이오,제약
013520,화승알앤에이,보통주,경기소비재,자동차 및 부품,자동차부품
005740,크라운해태홀딩스,보통주,필수소비재,음식료 및 담배,식료품
090350,노루페인트,보통주,산업재,자본재,건축자재
105840,우진,보통주,산업재,자본재,기계
003010,혜인,보통주,산업재,자본재,기계
229640,엘에스전선아시아,보통주,산업재,자본재,전기장비
207940,삼성바이오로직스,보통주,의료,제약 및 바이오,바이오
214390,경보제약,보통주,의료,제약 및 바이오,제약
008730,율촌화학,보통주,소재,소재,용기 및 포장
009680,모토닉,보통주,경기소비재,자동차 및 부품,자동차부품
102460,이연제약,보통주,의료,제약 및 바이오,제약
002790,아모레퍼시픽그룹,보통주,필수소비재,생활용품,개인생활용품
025560,미래산업,보통주,IT,반도체,반도체 및 관련장비
071970,STX중공업,보통주,산업재,자본재,조선
128940,한미약품,보통주,의료,제약 및 바이오,제약
307950,현대오토에버,보통주,IT,소프트웨어,IT 서비스
093050,LF,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
006390,한일현대시멘트,보통주,소재,소재,건축소재
210980,에스케이디앤디,보통주,금융,부동산,부동산
005387,현대자동차2우,2우선주,경기소비재,자동차 및 부품,자동차
298000,효성화학,보통주,소재,소재,화학
001290,상상인증권,보통주,금융,증권,증권
009440,케이씨그린홀딩스,보통주,산업재,상업서비스,상업서비스
322000,현대에너지솔루션(주),보통주,에너지,에너지,에너지 시설 및 서비스
004000,롯데정밀화학,보통주,소재,소재,화학
105630,한세실업,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
001880,대림건설,보통주,산업재,자본재,건설
002720,국제약품,보통주,의료,제약 및 바이오,제약
052690,한국전력기술,보통주,에너지,에너지,에너지 시설 및 서비스
001390,케이지케미칼,보통주,IT,소프트웨어,IT 서비스
007610,선도전기,보통주,산업재,자본재,전기장비
004920,씨아이테크,보통주,IT,소프트웨어,IT 서비스
032560,황금에스티,보통주,소재,소재,금속 및 광물
006120,에스케이디스커버리,보통주,에너지,에너지,석유 및 가스
016610,디비금융투자,보통주,금융,증권,증권
108670,LG하우시스,보통주,산업재,자본재,건축자재
192820,코스맥스,보통주,필수소비재,생활용품,개인생활용품
123690,한국화장품,보통주,필수소비재,생활용품,개인생활용품
002320,한진,보통주,산업재,운송,육상운수
005960,동부건설,보통주,산업재,자본재,건설
006805,미래에셋대우1우,우선주,금융,증권,증권
044450,케이에스에스해운,보통주,산업재,운송,해상운수
014910,성문전자,보통주,산업재,자본재,전기장비
001550,조비,보통주,소재,소재,화학
085620,미래에셋생명보험,보통주,금융,보험,보험
095570,에이제이네트웍스,보통주,산업재,운송,운송인프라
002690,동일제강,보통주,소재,소재,금속 및 광물
081000,일진다이아몬드,보통주,소재,소재,금속 및 광물
000540,흥국화재해상보험,보통주,금융,보험,보험
064960,에스앤티모티브,보통주,경기소비재,자동차 및 부품,자동차부품
005945,NH투자증권1우,우선주,금융,증권,증권
006090,사조오양,보통주,필수소비재,음식료 및 담배,식료품
058860,케이티아이에스,보통주,산업재,상업서비스,상업서비스
28513K,SK케미칼 1우,우선주,소재,소재,화학
030610,교보증권,보통주,금융,증권,증권
010780,아이에스동서,보통주,산업재,자본재,건설
007280,한국특수형강,보통주,소재,소재,금속 및 광물
009160,심팩,보통주,산업재,자본재,기계
000150,두산,보통주,산업재,자본재,복합 산업
111110,호전실업,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
001940,KISCO홀딩스,보통주,소재,소재,금속 및 광물
339770,교촌에프앤비,보통주,필수소비재,음식료 및 담배,식료품
094800,미래에셋맵스아시아퍼시픽부동산공모1호투자회사,보통주,,,
025540,한국단자공업,보통주,경기소비재,자동차 및 부품,자동차부품
020000,한섬,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
004440,삼일씨엔에스,보통주,소재,소재,건축소재
005720,넥센,보통주,경기소비재,자동차 및 부품,자동차부품
003610,방림,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
010770,평화홀딩스,보통주,경기소비재,자동차 및 부품,자동차부품
267270,현대건설기계,보통주,산업재,자본재,기계
004540,깨끗한나라,보통주,소재,소재,종이 및 목재
244920,에이플러스에셋어드바이저,보통주,금융,보험,보험
128820,대성산업,보통주,에너지,에너지,석유 및 가스
097230,한진중공업,보통주,산업재,자본재,건설
00088K,한화3우,3우선주,산업재,자본재,복합 산업
011810,STX,보통주,산업재,자본재,무역
001060,제이더블유중외제약,보통주,의료,제약 및 바이오,제약
003220,대원제약,보통주,의료,제약 및 바이오,제약
009470,삼화전기,보통주,IT,하드웨어,전자 장비 및 기기
344820,케이씨씨글라스,보통주,산업재,자본재,건축자재
001515,SK증권1우,우선주,금융,증권,증권
019680,대교,보통주,경기소비재,소비자 서비스,교육
006405,삼성SDI1우,우선주,IT,하드웨어,전자 장비 및 기기
271560,오리온(신설),보통주,필수소비재,음식료 및 담배,식료품
001420,태원물산,보통주,경기소비재,자동차 및 부품,자동차부품
003535,한화투자증권1우,우선주,금융,증권,증권
011700,한신기계공업,보통주,산업재,자본재,기계
002795,아모레퍼시픽그룹1우,우선주,필수소비재,생활용품,개인생활용품
016450,한세예스24홀딩스,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
155660,디에스알,보통주,소재,소재,금속 및 광물
267850,아시아나아이디티,보통주,IT,소프트웨어,IT 서비스
068400,에스케이렌터카,보통주,경기소비재,소비자 서비스,호텔 및 레저
036570,엔씨소프트,보통주,IT,소프트웨어,게임 소프트웨어
006345,대원전선1우,우선주,산업재,자본재,전기장비
002220,한일철강,보통주,소재,소재,금속 및 광물
001750,한양증권,보통주,금융,증권,증권
013580,계룡건설산업,보통주,산업재,자본재,건설
210540,디와이파워,보통주,경기소비재,자동차 및 부품,자동차부품
078520,에이블씨엔씨,보통주,필수소비재,생활용품,개인생활용품
348950,제이알글로벌위탁관리부동산투자회사,보통주,,,
010640,진양폴리우레탄,보통주,소재,소재,화학
071840,롯데하이마트,보통주,경기소비재,유통,도소매
006650,대한유화,보통주,소재,소재,화학
024720,한국콜마홀딩스,보통주,필수소비재,생활용품,개인생활용품
004170,신세계,보통주,경기소비재,유통,백화점
069730,디에스알제강,보통주,소재,소재,금속 및 광물
181710,엔에이치엔,보통주,IT,소프트웨어,게임 소프트웨어
163560,동일고무벨트,보통주,경기소비재,자동차 및 부품,자동차부품
004565,현대비앤지스틸1우,우선주,소재,소재,금속 및 광물
016880,웅진,보통주,산업재,자본재,복합 산업
213500,한솔제지,보통주,소재,소재,종이 및 목재
138040,메리츠금융지주,보통주,금융,보험,보험
180640,한진칼,보통주,산업재,운송,항공운수
097950,씨제이제일제당,보통주,산업재,운송,육상운수
286940,롯데정보통신,보통주,IT,소프트웨어,IT 서비스
138250,엔에스쇼핑,보통주,경기소비재,유통,온라인쇼핑
013890,지누스,보통주,경기소비재,내구소비재 및 의류,내구소비재
357120,코람코에너지플러스위탁관리부동산투자회사,보통주,,,
004840,DRB동일,보통주,경기소비재,자동차 및 부품,자동차부품
33637K,솔루스첨단소재1우,우선주,IT,하드웨어,전자 장비 및 기기
002390,한독,보통주,의료,제약 및 바이오,제약
094280,효성ITX,보통주,산업재,상업서비스,상업서비스
123700,에스제이엠,보통주,경기소비재,자동차 및 부품,자동차부품
293940,신한알파위탁관리부동산투자회사,보통주,금융,부동산,부동산
036530,S&T홀딩스,보통주,경기소비재,자동차 및 부품,자동차부품
014530,극동유화,보통주,에너지,에너지,석유 및 가스
009140,경인전자,보통주,IT,하드웨어,전자 장비 및 기기
100250,진양홀딩스,보통주,경기소비재,자동차 및 부품,자동차부품
039570,HDC아이콘트롤스,보통주,산업재,자본재,건설
101530,해태제과식품,보통주,필수소비재,음식료 및 담배,식료품
001530,디아이동일,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
000120,씨제이대한통운,보통주,산업재,운송,육상운수
